380.1984	0.0000
380.2000	0.0000
380.5766	0.0000
380.5800	0.0000
380.8828	0.0000
380.8828	0.0000
380.9500	0.0000
380.9548	0.0000
381.0000	0.0000
381.3300	0.0000
381.3330	0.0000
381.7100	0.0000
381.7111	0.0000
381.7782	0.0000
381.7782	0.0000
382.0000	0.0007
382.0891	0.0014
382.0900	0.0023
382.4672	0.0031
382.4700	0.0040
382.6737	0.0050
382.6737	0.0059
382.8452	0.0069
382.8500	0.0079
383.0000	0.0089
383.2200	0.0099
383.2231	0.0109
383.5692	0.0119
383.5692	0.0130
383.6000	0.0140
383.6010	0.0149
383.9789	0.0159
383.9800	0.0168
384.0000	0.0177
384.3567	0.0185
384.3600	0.0193
384.4646	0.0200
384.4646	0.0207
384.7300	0.0213
384.7345	0.0218
385.0000	0.0222
385.1100	0.0225
385.1122	0.0227
385.3601	0.0228
385.3601	0.0227
385.4899	0.0226
385.4900	0.0223
385.8676	0.0219
385.8700	0.0213
386.0000	0.0206
386.2452	0.0197
386.2500	0.0186
386.2555	0.0174
386.2555	0.0161
386.6200	0.0146
386.6228	0.0129
387.0000	0.0110
387.0003	0.0090
387.1510	0.0068
387.1510	0.0044
387.3778	0.0019
387.3800	0.0000
387.7552	0.0000
387.7600	0.0000
388.0000	0.0000
388.0465	0.0000
388.0465	0.0000
388.1300	0.0000
388.1326	0.0000
388.5100	0.0000
388.5100	0.0000
388.8873	0.0000
388.8900	0.0000
388.9419	0.0000
388.9419	0.0000
389.0000	0.0000
389.2600	0.0000
389.2646	0.0000
389.6400	0.0000
389.6418	0.0000
389.8374	0.0000
389.8374	0.0000
390.0000	0.0000
390.0190	0.0000
390.0200	0.0000
390.3962	0.0000
390.4000	0.0000
390.7328	0.0000
390.7328	0.0000
390.7700	0.0000
390.7733	0.0000
391.0000	0.0000
391.1500	0.0000
391.1503	0.0000
391.5273	0.0000
391.5300	0.0000
391.6283	0.0000
391.6283	0.0000
391.9000	0.0000
391.9043	0.0000
392.0000	0.0000
392.2800	0.0000
392.2813	0.0000
392.5238	0.0000
392.5238	0.0000
392.6582	0.0000
392.6600	0.0000
393.0000	0.0000
393.0350	0.0072
393.0400	0.0178
393.4100	0.0289
393.4118	0.0404
393.4192	0.0524
393.4192	0.0649
393.7886	0.0776
393.7900	0.0907
394.0000	0.1041
394.1653	0.1176
394.1700	0.1313
394.3147	0.1450
394.3147	0.1587
394.5400	0.1724
394.5420	0.1859
394.9187	0.1991
394.9200	0.2120
395.0000	0.2245
395.2101	0.2365
395.2101	0.2479
395.2953	0.2586
395.3000	0.2685
395.6700	0.2774
395.6718	0.2854
396.0000	0.2923
396.0483	0.2979
396.0500	0.3023
396.1056	0.3052
396.1056	0.3067
396.4200	0.3065
396.4248	0.3047
396.8000	0.3010
396.8012	0.2956
