380.1984	0.0000
380.2000	0.0000
380.5766	0.0000
380.5800	0.0000
380.8828	0.0000
380.8828	0.0000
380.9500	0.0000
380.9548	0.0000
381.0000	0.0000
381.3300	0.0000
381.3330	0.0000
381.7100	0.0000
381.7111	0.0000
381.7782	0.0000
381.7782	0.0000
382.0000	0.0000
382.0891	0.0000
382.0900	0.0000
382.4672	0.0000
382.4700	0.0000
382.6737	0.0000
382.6737	0.0000
382.8452	0.0000
382.8500	0.0000
383.0000	0.0000
383.2200	0.0000
383.2231	0.0000
383.5692	0.0000
383.5692	0.0000
383.6000	0.0005
383.6010	0.0018
383.9789	0.0031
383.9800	0.0044
384.0000	0.0058
384.3567	0.0073
384.3600	0.0088
384.4646	0.0104
384.4646	0.0120
384.7300	0.0136
384.7345	0.0152
385.0000	0.0168
385.1100	0.0185
385.1122	0.0201
385.3601	0.0217
385.3601	0.0233
385.4899	0.0248
385.4900	0.0263
385.8676	0.0278
385.8700	0.0292
386.0000	0.0305
386.2452	0.0317
386.2500	0.0328
386.2555	0.0338
386.2555	0.0346
386.6200	0.0353
386.6228	0.0359
387.0000	0.0363
387.0003	0.0365
387.1510	0.0365
387.1510	0.0364
387.3778	0.0360
387.3800	0.0354
387.7552	0.0346
387.7600	0.0335
388.0000	0.0322
388.0465	0.0307
388.0465	0.0289
388.1300	0.0268
388.1326	0.0245
388.5100	0.0219
388.5100	0.0190
388.8873	0.0158
388.8900	0.0124
388.9419	0.0088
388.9419	0.0048
389.0000	0.0007
389.2600	0.0000
389.2646	0.0000
389.6400	0.0000
389.6418	0.0000
389.8374	0.0000
389.8374	0.0000
390.0000	0.0000
390.0190	0.0000
390.0200	0.0000
390.3962	0.0000
390.4000	0.0000
390.7328	0.0000
390.7328	0.0000
390.7700	0.0000
390.7733	0.0000
391.0000	0.0000
391.1500	0.0000
391.1503	0.0000
391.5273	0.0000
391.5300	0.0000
391.6283	0.0000
391.6283	0.0000
391.9000	0.0000
391.9043	0.0000
392.0000	0.0000
392.2800	0.0000
392.2813	0.0000
392.5238	0.0000
392.5238	0.0000
392.6582	0.0000
392.6600	0.0000
393.0000	0.0000
393.0350	0.0000
393.0400	0.0000
393.4100	0.0000
393.4118	0.0000
393.4192	0.0000
393.4192	0.0000
393.7886	0.0000
393.7900	0.0000
394.0000	0.0000
394.1653	0.0000
394.1700	0.0000
394.3147	0.0000
394.3147	0.0000
394.5400	0.0000
394.5420	0.0045
394.9187	0.0211
394.9200	0.0385
395.0000	0.0568
395.2101	0.0758
395.2101	0.0954
395.2953	0.1157
395.3000	0.1365
395.6700	0.1577
395.6718	0.1794
396.0000	0.2012
396.0483	0.2232
396.0500	0.2453
396.1056	0.2673
396.1056	0.2890
396.4200	0.3105
396.4248	0.3315
396.8000	0.3518
396.8012	0.3714
