380.1984	0.0039
380.2000	0.0037
380.5766	0.0035
380.5800	0.0032
380.8828	0.0029
380.8828	0.0025
380.9500	0.0021
380.9548	0.0017
381.0000	0.0012
381.3300	0.0008
381.3330	0.0002
381.7100	0.0000
381.7111	0.0000
381.7782	0.0000
381.7782	0.0000
382.0000	0.0000
382.0891	0.0000
382.0900	0.0000
382.4672	0.0000
382.4700	0.0000
382.6737	0.0000
382.6737	0.0000
382.8452	0.0000
382.8500	0.0000
383.0000	0.0000
383.2200	0.0000
383.2231	0.0000
383.5692	0.0000
383.5692	0.0000
383.6000	0.0000
383.6010	0.0000
383.9789	0.0000
383.9800	0.0000
384.0000	0.0000
384.3567	0.0000
384.3600	0.0000
384.4646	0.0000
384.4646	0.0000
384.7300	0.0000
384.7345	0.0000
385.0000	0.0000
385.1100	0.0000
385.1122	0.0000
385.3601	0.0000
385.3601	0.0000
385.4899	0.0000
385.4900	0.0000
385.8676	0.0000
385.8700	0.0000
386.0000	0.0000
386.2452	0.0000
386.2500	0.0000
386.2555	0.0000
386.2555	0.0000
386.6200	0.0000
386.6228	0.0000
387.0000	0.0000
387.0003	0.0000
387.1510	0.0020
387.1510	0.0042
387.3778	0.0065
387.3800	0.0088
387.7552	0.0113
387.7600	0.0138
388.0000	0.0164
388.0465	0.0191
388.0465	0.0218
388.1300	0.0246
388.1326	0.0274
388.5100	0.0301
388.5100	0.0329
388.8873	0.0357
388.8900	0.0384
388.9419	0.0411
388.9419	0.0437
389.0000	0.0462
389.2600	0.0486
389.2646	0.0508
389.6400	0.0530
389.6418	0.0549
389.8374	0.0567
389.8374	0.0582
390.0000	0.0596
390.0190	0.0606
390.0200	0.0615
390.3962	0.0620
390.4000	0.0622
390.7328	0.0620
390.7328	0.0616
390.7700	0.0607
390.7733	0.0595
391.0000	0.0579
391.1500	0.0559
391.1503	0.0535
391.5273	0.0506
391.5300	0.0473
391.6283	0.0435
391.6283	0.0393
391.9000	0.0346
391.9043	0.0295
392.0000	0.0239
392.2800	0.0178
392.2813	0.0113
392.5238	0.0044
392.5238	0.0000
392.6582	0.0000
392.6600	0.0000
393.0000	0.0000
393.0350	0.0000
393.0400	0.0000
393.4100	0.0000
393.4118	0.0000
393.4192	0.0000
393.4192	0.0000
393.7886	0.0000
393.7900	0.0000
394.0000	0.0000
394.1653	0.0000
394.1700	0.0000
394.3147	0.0000
394.3147	0.0000
394.5400	0.0000
394.5420	0.0000
394.9187	0.0000
394.9200	0.0000
395.0000	0.0000
395.2101	0.0000
395.2101	0.0000
395.2953	0.0000
395.3000	0.0000
395.6700	0.0000
395.6718	0.0000
396.0000	0.0000
396.0483	0.0000
396.0500	0.0000
396.1056	0.0000
396.1056	0.0000
396.4200	0.0000
396.4248	0.0000
396.8000	0.0000
396.8012	0.0000
397.0000	0.0000
397.0011	0.0000
397.0011	0.0000
397.1776	0.0000
397.1800	0.0000
397.5500	0.0000
397.5540	0.0000
397.8965	0.0000
397.8965	0.0000
397.9300	0.0000
397.9303	0.0226
398.0000	0.0517
398.3065	0.0821
398.3100	0.1139
398.6800	0.1468
398.6828	0.1808
398.7920	0.2158
398.7920	0.2516
